,Date,sentiment_value,yesterday_sentiment,Open,High,Low,Close,Volume,avgprice,yvalue
246,12/29/2015,4.098981481,7.297507215,26.74,27.3575,26.715,27.184999,123724800,27.03625,0.3024995
247,12/30/2015,3.564285714,4.098981481,27.145,27.174999,26.795,26.83,100855200,26.9849995,-0.0512505
248,12/31/2015,7.978600289,3.564285714,26.752501,26.7575,26.205,26.315001,163649200,26.48125,-0.5037495
249,1/4/2016,4.687319625,7.978600289,25.6525,26.342501,25.5,26.3375,270597600,25.9212505,-0.5599995
250,1/5/2016,5.12474026,4.687319625,26.4375,26.4625,25.602501,25.6775,223164000,26.0325005,0.11125
251,1/6/2016,2.25542328,5.12474026,25.139999,25.592501,24.967501,25.174999,273829600,25.280001,-0.7524995
252,1/7/2016,4.017864959,2.25542328,24.67,25.032499,24.1075,24.112499,324377600,24.5699995,-0.7100015
253,1/8/2016,1.874188312,4.017864959,24.637501,24.7775,24.190001,24.24,283192000,24.4837505,-0.086249
254,1/11/2016,0.460555556,1.874188312,24.7425,24.764999,24.334999,24.6325,198957600,24.549999,0.0662485
255,1/12/2016,4.012765152,0.460555556,25.137501,25.172501,24.709999,24.99,196616800,24.94125,0.391251
256,1/13/2016,3.21739418,4.012765152,25.08,25.297501,24.325001,24.3475,249758400,24.811251,-0.129999
257,1/14/2016,5.776393098,3.21739418,24.49,25.120001,23.934999,24.879999,252680400,24.5275,-0.283751
258,1/15/2016,1.826865681,5.776393098,24.049999,24.4275,23.84,24.282499,319335600,24.13375,-0.39375
259,1/19/2016,7.937698413,1.826865681,24.602501,24.6625,23.875,24.165001,212350800,24.26875,0.135
260,1/20/2016,3.587344877,7.937698413,23.775,24.547501,23.355,24.1975,289337600,23.9512505,-0.3174995
261,1/21/2016,4.140863997,3.587344877,24.264999,24.469999,23.735001,24.075001,208646000,24.1025,0.1512495
262,1/22/2016,3.564765512,4.140863997,24.657499,25.365,24.592501,25.355,263202000,24.9787505,0.8762505
263,1/25/2016,4.119886364,3.564765512,25.379999,25.3825,24.8025,24.860001,207178000,25.0925,0.1137495
264,1/26/2016,4.26694234,4.119886364,24.9825,25.219999,24.5175,24.997499,300308000,24.8687495,-0.2237505
265,1/27/2016,4.530714887,4.26694234,24.01,24.157499,23.334999,23.355,533478800,23.746249,-1.1225005
266,1/28/2016,5.103478235,4.530714887,23.4475,23.629999,23.0975,23.522499,222715200,23.3637495,-0.3824995
267,1/29/2016,6.297034632,5.103478235,23.6975,24.334999,23.5875,24.334999,257666000,23.9612495,0.5975
268,2/1/2016,2.392542088,6.297034632,24.1175,24.1775,23.85,24.1075,163774000,24.01375,0.0525005
269,2/2/2016,8.404880952,2.392542088,23.855,24.01,23.57,23.620001,149428800,23.79,-0.22375
270,2/3/2016,8.526767677,8.404880952,23.75,24.209999,23.52,24.0875,183857200,23.8649995,0.0749995
271,2/4/2016,6.580940356,8.526767677,23.965,24.3325,23.797501,24.15,185886800,24.0650005,0.200001
272,2/5/2016,5.879551106,6.580940356,24.129999,24.23,23.422501,23.504999,185672400,23.8262505,-0.23875
273,2/8/2016,4.795931938,5.879551106,23.282499,23.924999,23.26,23.752501,216085600,23.5924995,-0.233751
274,2/9/2016,4.200155724,4.795931938,23.5725,23.985001,23.4825,23.747499,177324800,23.7337505,0.141251
275,2/10/2016,7.350941558,4.200155724,23.98,24.0875,23.525,23.567499,169374400,23.80625,0.0724995
276,2/11/2016,4.554027778,7.350941558,23.4475,23.68,23.147499,23.424999,200298800,23.4137495,-0.3925005
277,2/12/2016,3.630454545,4.554027778,23.547501,23.625,23.252501,23.497499,161405600,23.4387505,0.025001
278,2/16/2016,5.153043531,3.630454545,23.754999,24.2125,23.6525,24.16,196231600,23.9325,0.4937495
279,2/17/2016,0.317914863,5.153043531,24.1675,24.5525,24.0375,24.530001,179452800,24.295,0.3625
280,2/18/2016,5.150546537,0.317914863,24.709999,24.7225,24.022499,24.065001,156084000,24.3724995,0.0774995
281,2/19/2016,7.463095238,5.150546537,24,24.190001,23.950001,24.01,141496800,24.070001,-0.3024985
282,2/22/2016,2.636486291,7.463095238,24.077499,24.225,23.98,24.219999,137123200,24.1025,0.032499
283,2/23/2016,5.871899952,2.636486291,24.1,24.125,23.637501,23.672501,127770400,23.8812505,-0.2212495
284,2/24/2016,5.921806157,5.871899952,23.495001,24.094999,23.33,24.025,145022800,23.7124995,-0.168751
285,2/25/2016,3.953441558,5.921806157,24.012501,24.190001,23.8125,24.190001,110330800,24.0012505,0.288751
286,2/26/2016,2.62531265,3.953441558,24.299999,24.504999,24.145,24.227501,115964400,24.3249995,0.323749
287,2/29/2016,5.094613276,2.62531265,24.215,24.557501,24.1625,24.172501,140865200,24.3600005,0.035001
288,3/1/2016,8.019850289,5.094613276,24.4125,25.192499,24.355,25.1325,201628400,24.7737495,0.413749
289,3/2/2016,4.486634199,8.019850289,25.127501,25.2225,24.91,25.1875,132678400,25.06625,0.2925005
290,3/3/2016,4.957215007,4.486634199,25.145,25.4275,25.112499,25.375,147822800,25.2699995,0.2037495
291,3/4/2016,5.419428211,4.957215007,25.592501,25.9375,25.342501,25.752501,184220400,25.6400005,0.370001
292,3/7/2016,5.88978355,5.419428211,25.5975,25.7075,25.24,25.467501,143315600,25.47375,-0.1662505
293,3/8/2016,5.811119714,5.88978355,25.195,25.440001,25.1,25.2575,126247600,25.2700005,-0.2037495
294,3/9/2016,6.300505051,5.811119714,25.327499,25.395,25.067499,25.280001,108806800,25.2312495,-0.038751
295,3/10/2016,7.4098557,6.300505051,25.352501,25.559999,25.0375,25.2925,134054400,25.2987495,0.0675
296,3/11/2016,1.924279702,7.4098557,25.559999,25.57,25.375,25.565001,109632800,25.4725,0.1737505
297,3/14/2016,4.457786436,1.924279702,25.477501,25.727501,25.445,25.629999,100304400,25.5862505,0.1137505
298,3/15/2016,4.150829125,4.457786436,25.99,26.295,25.9625,26.145,160270800,26.12875,0.5424995
299,3/16/2016,6.310329485,4.150829125,26.1525,26.577499,26.147499,26.4925,153214000,26.362499,0.233749
300,3/17/2016,9.083098846,6.310329485,26.379999,26.6175,26.24,26.450001,137682800,26.42875,0.066251
301,3/18/2016,4.74025974,9.083098846,26.584999,26.625,26.297501,26.48,176820800,26.4612505,0.0325005
302,3/21/2016,6.027885101,4.74025974,26.4825,26.9125,26.285,26.477501,142010800,26.59875,0.1374995
303,3/22/2016,2.940665584,6.027885101,26.3125,26.8225,26.3025,26.68,129777600,26.5625,-0.03625
304,3/23/2016,4.34252331,2.940665584,26.620001,26.7675,26.475,26.532499,102814000,26.62125,0.05875
305,3/24/2016,8.752353896,4.34252331,26.3675,26.5625,26.2225,26.4175,104532000,26.3925,-0.22875
306,3/28/2016,4.172705628,8.752353896,26.5,26.547501,26.264999,26.297501,77645600,26.40625,0.01375
307,3/29/2016,6.918057961,4.172705628,26.2225,26.9475,26.219999,26.92,124760400,26.5837495,0.1774995
308,3/30/2016,8.634515392,6.918057961,27.1625,27.605,27.15,27.389999,182404400,27.3775,0.7937505
309,3/31/2016,8.222258297,8.634515392,27.43,27.475,27.219999,27.247499,103553600,27.3474995,-0.0300005
310,4/1/2016,6.802054473,8.222258297,27.195,27.5,27.049999,27.497499,103496000,27.2749995,-0.0725
311,4/4/2016,5.799680736,6.802054473,27.605,28.047501,27.567499,27.780001,149424800,27.8075,0.5325005
312,4/5/2016,5.675081169,5.799680736,27.377501,27.682501,27.355,27.452499,106314800,27.5187505,-0.2887495
313,4/6/2016,2.360227273,5.675081169,27.557501,27.745001,27.299999,27.74,105616400,27.5225,0.0037495
314,4/7/2016,1.940800866,2.360227273,27.487499,27.605,27.030001,27.135,127207600,27.3175005,-0.2049995
315,4/8/2016,9.197137446,1.940800866,27.227501,27.442499,27.0425,27.165001,94326800,27.2424995,-0.075001
316,4/11/2016,7.620258538,9.197137446,27.2425,27.6525,27.2075,27.254999,117630000,27.43,0.1875005
317,4/12/2016,2.648792088,7.620258538,27.334999,27.625,27.165001,27.610001,108929200,27.3950005,-0.0349995
318,4/13/2016,6.824500962,2.648792088,27.700001,28.084999,27.700001,28.01,133029200,27.8925,0.4974995
319,4/14/2016,5.795339707,6.824500962,27.905001,28.0975,27.8325,28.025,101895600,27.965,0.0725
320,4/15/2016,0.130322872,5.795339707,28.0275,28.075001,27.432501,27.4625,187756000,27.753751,-0.211249
321,4/18/2016,2.885542929,0.130322872,27.2225,27.237499,26.735001,26.870001,243286000,26.98625,-0.767501
322,4/19/2016,6.754762807,2.885542929,26.969999,27,26.557501,26.727501,129539600,26.7787505,-0.2074995
323,4/20/2016,3.530530303,6.754762807,26.66,27.022499,26.514999,26.782499,122444000,26.768749,-0.0100015
324,4/21/2016,1.986035354,3.530530303,26.7325,26.7325,26.379999,26.4925,126210000,26.5562495,-0.2124995
325,4/22/2016,2.062184945,1.986035354,26.252501,26.620001,26.155001,26.42,134732400,26.387501,-0.1687485
326,4/25/2016,3.381944444,2.062184945,26.25,26.4125,26.127501,26.27,112126400,26.2700005,-0.1175005
327,4/26/2016,3.605767196,3.381944444,25.977501,26.325001,25.977501,26.0875,224064800,26.151251,-0.1187495
328,4/27/2016,2.307737193,3.605767196,24,24.6775,23.92,24.455,458408400,24.29875,-1.852501
329,4/28/2016,4.856998557,2.307737193,24.4025,24.469999,23.5625,23.7075,328970800,24.0162495,-0.2825005
330,4/29/2016,1.659637446,4.856998557,23.497499,23.68,23.127501,23.434999,274126000,23.4037505,-0.612499
331,5/2/2016,4.475856782,1.659637446,23.4925,23.52,23.1,23.41,192640400,23.31,-0.0937505
332,5/3/2016,3.891780303,4.475856782,23.549999,23.934999,23.42,23.795,227325200,23.6774995,0.3674995
333,5/4/2016,2.95502886,3.891780303,23.799999,23.975,23.455,23.547501,164102000,23.715,0.0375005
334,5/5/2016,4.655537518,2.95502886,23.5,23.5175,23.17,23.309999,143562000,23.34375,-0.37125
335,5/6/2016,2.937990019,4.655537518,23.342501,23.362499,22.9625,23.18,174799600,23.1624995,-0.1812505
336,5/9/2016,8.385930736,2.937990019,23.25,23.442499,23.147499,23.1975,131745600,23.294999,0.1324995
337,5/10/2016,4.65650493,8.385930736,23.3325,23.3925,23.0275,23.355,134747200,23.21,-0.084999
338,5/11/2016,5.732727273,4.65650493,23.370001,23.3925,23.115,23.127501,114876400,23.25375,0.04375
339,5/12/2016,2.507196368,5.732727273,23.18,23.195,22.3675,22.584999,305258800,22.78125,-0.4725
340,5/13/2016,3.704207251,2.507196368,22.5,22.9175,22.5,22.629999,177571200,22.70875,-0.0725
341,5/16/2016,3.895162338,3.704207251,23.0975,23.5975,22.9125,23.469999,245039200,23.255,0.54625
342,5/17/2016,2.84156265,3.895162338,23.637501,23.674999,23.252501,23.372499,187667600,23.46375,0.20875
343,5/18/2016,2.071964286,2.84156265,23.540001,23.8025,23.4725,23.639999,168249600,23.6375,0.17375
344,5/19/2016,5.971645022,2.071964286,23.66,23.66,23.3925,23.549999,121768400,23.52625,-0.11125
345,5/20/2016,6.003102453,5.971645022,23.66,23.8575,23.629999,23.805,128104000,23.7437495,0.2174995
346,5/23/2016,6.697809043,6.003102453,23.967501,24.297501,23.9175,24.1075,152074400,24.1075005,0.363751
347,5/24/2016,6.907138348,6.697809043,24.305,24.522499,24.209999,24.475,140560800,24.366249,0.2587485
348,5/25/2016,10.99834055,6.907138348,24.6675,24.934999,24.5275,24.905001,152675200,24.7312495,0.3650005
349,5/26/2016,1.430357143,10.99834055,24.92,25.182501,24.66,25.102501,225324800,24.9212505,0.190001
350,5/27/2016,4.819915825,1.430357143,24.860001,25.1175,24.8125,25.0875,145364800,24.965,0.0437495
351,5/31/2016,1.994934343,4.819915825,24.9,25.1,24.705,24.965,169228800,24.9025,-0.0625
352,6/1/2016,6.650521886,1.994934343,24.754999,24.885,24.5825,24.615,116693200,24.73375,-0.16875
353,6/2/2016,5.244848485,6.650521886,24.4,24.459999,24.157499,24.43,160766400,24.308749,-0.425001
354,6/3/2016,2.779401154,5.244848485,24.4475,24.567499,24.362499,24.48,114019600,24.464999,0.15625
355,6/6/2016,3.448975469,2.779401154,24.497499,25.4725,24.387501,24.657499,93170000,24.9300005,0.4650015
356,6/7/2016,7.038761424,3.448975469,24.8125,24.967501,24.74,24.7575,89638000,24.8537505,-0.07625
357,6/8/2016,4.189325397,7.038761424,24.754999,24.889999,24.67,24.735001,83392400,24.7799995,-0.073751
358,6/9/2016,5.844811207,4.189325397,24.625,24.997499,24.615,24.9125,106405600,24.8062495,0.02625
359,6/10/2016,5.658748196,5.844811207,24.6325,24.8375,24.620001,24.7075,126851600,24.7287505,-0.077499
360,6/13/2016,5.432424242,5.658748196,24.672501,24.780001,24.275,24.334999,152082000,24.5275005,-0.20125
361,6/14/2016,1.788335738,5.432424242,24.33,24.620001,24.1875,24.365,127727600,24.4037505,-0.12375
362,6/15/2016,7.983513709,1.788335738,24.455,24.602501,24.2575,24.285,117780800,24.4300005,0.02625
363,6/16/2016,4.568535354,7.983513709,24.112499,24.4375,24.0175,24.387501,125307200,24.2275,-0.2025005
364,6/17/2016,4.172862554,4.568535354,24.155001,24.1625,23.825001,23.8325,244032800,23.9937505,-0.2337495
365,6/20/2016,4.230104618,4.172862554,24,24.1425,23.7575,23.775,137647600,23.95,-0.0437505
366,6/21/2016,4.622429654,4.230104618,23.735001,24.0875,23.67,23.977501,142185600,23.87875,-0.07125
367,6/22/2016,2.714941077,4.622429654,24.0625,24.2225,23.8375,23.887501,116876400,24.03,0.15125
368,6/23/2016,7.358454185,2.714941077,23.985001,24.0725,23.8125,24.025,128960800,23.9425,-0.0875
369,6/24/2016,4.731540103,7.358454185,23.227501,23.665001,23.1625,23.35,301245600,23.4137505,-0.5287495
370,6/27/2016,3.873605249,4.731540103,23.25,23.262501,22.875,23.01,181958400,23.0687505,-0.345
371,6/28/2016,3.978282828,3.873605249,23.225,23.415001,23.035,23.397499,161779600,23.2250005,0.15625
372,6/29/2016,7.125433502,3.978282828,23.4925,23.637501,23.407499,23.6,146124000,23.5225,0.2974995
373,6/30/2016,1.69453824,7.125433502,23.610001,23.942499,23.575001,23.9,143345600,23.75875,0.23625
374,7/1/2016,4.698184223,1.69453824,23.872499,24.1175,23.8325,23.9725,104106000,23.975,0.21625
375,7/5/2016,1.413311688,4.698184223,23.8475,23.85,23.615,23.747499,110820800,23.7325,-0.2425
376,7/6/2016,4.919772727,1.413311688,23.65,23.915001,23.592501,23.8825,123796400,23.753751,0.021251
377,7/7/2016,7.319466089,4.919772727,23.924999,24.125,23.905001,23.985001,100558400,24.0150005,0.2612495
378,7/8/2016,7.678225108,7.319466089,24.122499,24.2225,24.012501,24.17,115648400,24.1175005,0.1025
379,7/11/2016,2.750887446,7.678225108,24.1875,24.4125,24.182501,24.245001,95179600,24.2975005,0.18
380,7/12/2016,4.548863636,2.750887446,24.2925,24.424999,24.280001,24.355,96670000,24.3525,0.0549995
381,7/13/2016,1.547393579,4.548863636,24.352501,24.4175,24.209999,24.217501,103568800,24.3137495,-0.0387505
382,7/14/2016,3.266125541,1.547393579,24.3475,24.747499,24.33,24.6975,155676000,24.5387495,0.225
383,7/15/2016,4.051136364,3.266125541,24.73,24.825001,24.625,24.695,120548000,24.7250005,0.186251
384,7/18/2016,3.595584416,4.051136364,24.674999,25.032499,24.65,24.9575,145975600,24.8412495,0.116249
385,7/19/2016,4.130818903,3.595584416,24.889999,25,24.834999,24.967501,95119600,24.9174995,0.07625
386,7/20/2016,4.526782107,4.130818903,25,25.115,24.934999,24.99,105104000,25.0249995,0.1075
387,7/21/2016,2.479603175,4.526782107,24.9575,25.25,24.782499,24.8575,130808000,25.0162495,-0.00875
388,7/22/2016,4.22622114,2.479603175,24.815001,24.825001,24.577499,24.665001,113254800,24.70125,-0.3149995
389,7/25/2016,4.317460317,4.22622114,24.5625,24.709999,24.23,24.334999,161531600,24.4699995,-0.2312505
390,7/26/2016,2.385431698,4.317460317,24.205,24.4925,24.105,24.1675,224959200,24.29875,-0.1712495
391,7/27/2016,4.489436027,2.385431698,26.067499,26.0875,25.6875,25.737499,369379200,25.8875,1.58875
392,7/28/2016,4.541973304,4.489436027,25.7075,26.112499,25.705,26.084999,159479200,25.9087495,0.0212495
393,7/29/2016,12.48636364,4.541973304,26.047501,26.137501,25.92,26.0525,110934800,26.0287505,0.120001
394,8/1/2016,9.731132395,12.48636364,26.102501,26.5375,26.102501,26.512501,152671600,26.3200005,0.29125
395,8/2/2016,4.215439815,9.731132395,26.512501,26.5175,26,26.120001,135266400,26.25875,-0.0612505
396,8/3/2016,2.729876142,4.215439815,26.202499,26.459999,26.192499,26.4475,120810400,26.326249,0.067499
397,8/4/2016,4.483641414,2.729876142,26.395,26.5,26.32,26.467501,109634800,26.41,0.083751
398,8/5/2016,6.854040404,4.483641414,26.567499,26.9125,26.545,26.870001,162213600,26.72875,0.31875
399,8/8/2016,8.212563131,6.854040404,26.879999,27.092501,26.790001,27.092501,112148800,26.941251,0.212501
400,8/9/2016,4.681035354,8.212563131,27.057501,27.235001,27.002501,27.202499,105260800,27.118751,0.1775
401,8/10/2016,3.778719937,4.681035354,27.1775,27.225,26.940001,27,96034000,27.0825005,-0.0362505
402,8/11/2016,6.253116883,3.778719937,27.129999,27.2325,26.9625,26.9825,109938000,27.0975,0.0149995
403,8/12/2016,2.638744589,6.253116883,26.945,27.110001,26.945,27.045,74641600,27.0275005,-0.0699995
404,8/15/2016,5.660995671,2.638744589,27.035,27.385,27.02,27.370001,103472800,27.2025,0.1749995
405,8/16/2016,4.193308081,5.660995671,27.407499,27.557501,27.3025,27.344999,135177600,27.4300005,0.2275005
406,8/17/2016,5.464808802,4.193308081,27.275,27.342501,27.084999,27.305,101424000,27.21375,-0.2162505
407,8/18/2016,8.211038961,5.464808802,27.307501,27.4,27.254999,27.27,87938800,27.3274995,0.1137495
408,8/19/2016,5.395918711,8.211038961,27.192499,27.422501,27.09,27.34,101472400,27.2562505,-0.071249
409,8/22/2016,4.438305375,5.395918711,27.215,27.275,26.9625,27.127501,103280800,27.11875,-0.1375005
410,8/23/2016,2.949661797,4.438305375,27.147499,27.33,27.1325,27.2125,85030800,27.23125,0.1125
411,8/24/2016,6.028336941,2.949661797,27.1425,27.1875,26.92,27.0075,94700400,27.05375,-0.1775
412,8/25/2016,3.036695527,6.028336941,26.8475,26.969999,26.67,26.8925,100344800,26.8199995,-0.2337505
413,8/26/2016,3.611093074,3.036695527,26.852501,26.987499,26.577499,26.735001,111065200,26.782499,-0.0375005
414,8/29/2016,4.20898569,3.611093074,26.655001,26.860001,26.5725,26.705,99881200,26.7162505,-0.0662485
415,8/30/2016,0.730983947,4.20898569,26.450001,26.625,26.375,26.5,99455600,26.5,-0.2162505
416,8/31/2016,6.211060606,0.730983947,26.415001,26.6425,26.41,26.525,118649600,26.52625,0.02625
417,9/1/2016,1.876001684,6.211060606,26.535,26.700001,26.405001,26.682501,106806000,26.552501,0.026251
418,9/2/2016,5.09745671,1.876001684,26.924999,27,26.705,26.932501,107210000,26.8525,0.299999
419,9/6/2016,0.551075036,5.09745671,26.975,27.075001,26.877501,26.924999,107521600,26.976251,0.123751
420,9/7/2016,5.116194084,0.551075036,26.9575,27.190001,26.7675,27.09,169457200,26.9787505,0.0024995
421,9/8/2016,1.128781866,5.116194084,26.8125,26.817499,26.309999,26.379999,212008000,26.563749,-0.4150015
422,9/9/2016,2.847409812,1.128781866,26.16,26.43,25.782499,25.782499,186228000,26.1062495,-0.4574995
423,9/12/2016,5.428434343,2.847409812,25.6625,26.43,25.6325,26.360001,181171200,26.03125,-0.0749995
424,9/13/2016,4.603297258,5.428434343,26.877501,27.1975,26.809999,26.987499,248704800,27.0037495,0.9724995
425,9/14/2016,8.583214286,4.603297258,27.182501,28.2575,27.15,27.942499,443554800,27.70375,0.7000005
426,9/15/2016,5.763284632,8.583214286,28.465,28.932501,28.372499,28.8925,359934400,28.6525,0.94875
427,9/16/2016,3.943849206,5.763284632,28.780001,29.032499,28.51,28.73,319547600,28.7712495,0.1187495
428,9/19/2016,4.831313131,3.943849206,28.797501,29.045,28.3125,28.395,188092000,28.67875,-0.0924995
429,9/20/2016,4.660741342,4.831313131,28.262501,28.530001,28.127501,28.3925,138057200,28.328751,-0.349999
430,9/21/2016,6.693181818,4.660741342,28.4625,28.497499,28.110001,28.387501,144012800,28.30375,-0.025001
431,9/22/2016,4.453769841,6.693181818,28.5875,28.735001,28.5,28.655001,124296000,28.6175005,0.3137505
432,9/23/2016,0.082215007,4.453769841,28.605,28.6975,27.887501,28.1775,209924800,28.2925005,-0.325
433,9/26/2016,1.886899351,0.082215007,27.91,28.3475,27.887501,28.219999,119477600,28.1175005,-0.175
434,9/27/2016,4.301098485,1.886899351,28.25,28.295,28.084999,28.272499,98429600,28.1899995,0.072499
435,9/28/2016,3.692926287,4.301098485,28.422501,28.66,28.3575,28.487499,118564400,28.50875,0.3187505
436,9/29/2016,4.38,3.692926287,28.290001,28.450001,27.950001,28.045,143548000,28.200001,-0.308749
437,9/30/2016,4.971843434,4.38,28.115,28.342501,27.950001,28.262501,145516400,28.146251,-0.05375
438,10/3/2016,6.529126082,4.971843434,28.1775,28.262501,28.07,28.129999,86807200,28.1662505,0.0199995
439,10/4/2016,2.881571068,6.529126082,28.264999,28.577499,28.157499,28.25,118947200,28.367499,0.2012485
440,10/5/2016,6.122396585,2.881571068,28.35,28.415001,28.172501,28.262501,85812400,28.293751,-0.073748
441,10/6/2016,2.041441198,6.122396585,28.424999,28.584999,28.282499,28.4725,115117200,28.433749,0.139998
442,10/7/2016,3.790945166,2.041441198,28.577499,28.639999,28.377501,28.514999,97433600,28.50875,0.075001
443,10/10/2016,4.843333333,3.790945166,28.754999,29.1875,28.68,29.012501,144944000,28.93375,0.425
444,10/11/2016,4.800736171,4.843333333,29.424999,29.672501,29.049999,29.075001,256164000,29.36125,0.4275
445,10/12/2016,7.503203463,4.800736171,29.3375,29.495001,29.1875,29.334999,150347200,29.3412505,-0.0199995
446,10/13/2016,5.091483285,7.503203463,29.1975,29.360001,28.93,29.245001,140769600,29.1450005,-0.19625
447,10/14/2016,5.361868687,5.091483285,29.469999,29.5425,29.282499,29.407499,142608800,29.4124995,0.267499
448,10/17/2016,3.901704545,5.361868687,29.3325,29.459999,29.195,29.387501,94499600,29.3274995,-0.085
449,10/18/2016,5.525645743,3.901704545,29.545,29.5525,29.362499,29.3675,98214000,29.4574995,0.13
450,10/19/2016,2.932073593,5.525645743,29.3125,29.440001,28.450001,29.280001,80138400,28.945001,-0.5124985
451,10/20/2016,1.243294553,2.932073593,29.215,29.344999,29.0825,29.264999,96503200,29.2137495,0.2687485
452,10/21/2016,3.494671717,1.243294553,29.202499,29.227501,29.07,29.15,92770800,29.1487505,-0.064999
453,10/24/2016,7.083103355,3.494671717,29.275,29.434999,29.25,29.4125,94154800,29.3424995,0.193749
454,10/25/2016,2.751800144,7.083103355,29.487499,29.59,29.327499,29.5625,192516000,29.4587495,0.11625
455,10/26/2016,6.556244589,2.751800144,28.577499,28.924999,28.327499,28.897499,264536800,28.626249,-0.8325005
456,10/27/2016,5.271019721,6.556244589,28.8475,28.965,28.525,28.620001,138248000,28.745,0.118751
457,10/28/2016,5.476199495,5.271019721,28.467501,28.8025,28.362499,28.43,151446800,28.5824995,-0.1625005
458,10/31/2016,7.20519721,5.476199495,28.4125,28.557501,28.299999,28.385,105677600,28.42875,-0.1537495
459,11/1/2016,3.920707071,7.20519721,28.365,28.442499,27.6325,27.872499,175303200,28.0374995,-0.3912505
460,11/2/2016,7.008921356,3.920707071,27.85,28.0875,27.807501,27.897499,113326800,27.9475005,-0.089999
461,11/3/2016,5.741450216,7.008921356,27.745001,27.865,27.387501,27.4575,107730400,27.6262505,-0.32125
462,11/4/2016,6.590031265,5.741450216,27.1325,27.5625,27.0275,27.209999,123348000,27.295,-0.3312505
463,11/7/2016,8.281843434,6.590031265,27.52,27.627501,27.365,27.602501,130240000,27.4962505,0.2012505
464,11/8/2016,2.2148557,8.281843434,27.577499,27.93,27.424999,27.764999,97016800,27.6774995,0.181249
465,11/9/2016,1.963161376,2.2148557,27.469999,27.83,27.012501,27.719999,236705600,27.4212505,-0.256249
466,11/10/2016,5.072664743,1.963161376,27.772499,27.772499,26.4575,26.9475,228538000,27.1149995,-0.306251
467,11/11/2016,6.888284632,5.072664743,26.780001,27.217501,26.637501,27.1075,136575600,26.927501,-0.1874985
468,11/14/2016,1.942082672,6.888284632,26.9275,26.952499,26.02,26.4275,204702000,26.4862495,-0.4412515
469,11/15/2016,4.112878788,1.942082672,26.6425,26.92,26.540001,26.7775,129058000,26.7300005,0.243751
470,11/16/2016,4.904891775,4.112878788,26.674999,27.557501,26.65,27.497499,235362000,27.1037505,0.37375
471,11/17/2016,4.684924242,4.904891775,27.452499,27.5875,27.2075,27.487499,110528000,27.3975,0.2937495
472,11/18/2016,4.005808081,4.684924242,27.43,27.635,27.415001,27.514999,113715600,27.5250005,0.1275005
473,11/21/2016,5.699350649,4.005808081,27.530001,27.997499,27.502501,27.932501,117058400,27.75,0.2249995
474,11/22/2016,4.87709596,5.699350649,27.987499,28.105,27.85,27.950001,103862000,27.9775,0.2275
475,11/23/2016,5.031240981,4.87709596,27.84,27.877501,27.5825,27.807501,109705600,27.7300005,-0.2474995
476,11/25/2016,10.35039683,5.031240981,27.782499,27.967501,27.737499,27.9475,45903600,27.8525,0.1224995
477,11/28/2016,2.911832612,10.35039683,27.8575,28.1175,27.8475,27.8925,108776000,27.9825,0.13
478,11/29/2016,0.804463384,2.911832612,27.695,28.0075,27.5175,27.865,114115200,27.7625,-0.22
479,11/30/2016,5.014702381,0.804463384,27.9,28.049999,27.567499,27.629999,144649200,27.808749,0.046249
480,12/1/2016,5.430299423,5.014702381,27.592501,27.735001,27.2575,27.372499,148347600,27.4962505,-0.3124985
481,12/2/2016,2.883459596,5.430299423,27.2925,27.522499,27.2125,27.475,106112000,27.3674995,-0.128751
482,12/5/2016,5.741406926,2.883459596,27.5,27.5075,27.0625,27.2775,137298000,27.285,-0.0824995
483,12/6/2016,5.231973304,5.741406926,27.375,27.59,27.297501,27.487499,104782000,27.4437505,0.1587505
484,12/7/2016,5.793976856,5.231973304,27.315001,27.797501,27.290001,27.7575,119994800,27.543751,0.1000005
485,12/8/2016,5.964105339,5.793976856,27.715,28.1075,27.65,28.030001,108273200,27.87875,0.334999
486,12/9/2016,8.105833333,5.964105339,28.077499,28.674999,28.077499,28.487499,137610400,28.376249,0.497499
487,12/12/2016,3.804269481,8.105833333,28.3225,28.75,28.122499,28.325001,105497600,28.4362495,0.0600005
488,12/13/2016,8.097821068,3.804269481,28.459999,28.98,28.4375,28.797501,174935200,28.70875,0.2725005
489,12/14/2016,8.503010462,8.097821068,28.76,29.049999,28.745001,28.797501,136127200,28.8975,0.18875
490,12/15/2016,7.554220779,8.503010462,28.844999,29.182501,28.807501,28.955,186098000,28.995001,0.097501
491,12/16/2016,4.896565657,7.554220779,29.1175,29.125,28.9125,28.9925,177404400,29.01875,0.023749
492,12/19/2016,6.24958153,4.896565657,28.950001,29.344999,28.9375,29.16,111117600,29.1412495,0.1224995
493,12/20/2016,5.648253968,6.24958153,29.184999,29.375,29.17,29.237499,85700000,29.2725,0.1312505
494,12/21/2016,6.010378788,5.648253968,29.200001,29.35,29.195,29.264999,95132800,29.2725,0
495,12/22/2016,9.181794733,6.010378788,29.0875,29.127501,28.91,29.0725,104343600,29.0187505,-0.2537495
496,12/23/2016,4.510155123,9.181794733,28.897499,29.129999,28.897499,29.129999,56998000,29.013749,-0.0050015
497,12/27/2016,5.551301407,4.510155123,29.129999,29.450001,29.122499,29.315001,73187600,29.28625,0.272501
498,12/28/2016,3.631634199,5.551301407,29.379999,29.504999,29.049999,29.190001,83623600,29.277499,-0.008751
